"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:0030552","GO:0030552","cAMP binding",19,-0.693265230440236,-1.78813984647217,0.00203888915071938,0.0528913477801264,0.0460541927890172,2673,"tags=53%, list=18%, signal=43%","Prkar1b/Prkar2b/Prkar2a/Pde2a/Popdc2/Rapgef3/Pde1c/Hcn4/Rapgef4/Hcn1","cGASKOvsWT"
"GO:0030020","GO:0030020","extracellular matrix structural constituent conferring tensile strength",32,-0.606860068478869,-1.75818168219362,0.00236498808751828,0.0528913477801264,0.0460541927890172,2805,"tags=62%, list=18%, signal=51%","Col8a1/Col1a2/Col23a1/Col1a1/Col4a6/Col5a2/Col4a2/Col24a1/Col12a1/Col27a1/Col6a6/Col4a1/Col2a1/Col4a3/Col10a1/Col11a2/Col7a1/Col11a1/Col9a3/Col4a4","cGASKOvsWT"
"GO:0038024","GO:0038024","cargo receptor activity",58,0.449603698345204,1.62059320845862,0.00234230084093965,0.0528913477801264,0.0460541927890172,2313,"tags=38%, list=15%, signal=32%","Scara5/Stab2/Mrc1/Stab1/Cd163/Abca1/Cxcl16/Dab2/Enpp2/Folr2/Ldlr/Itgb2/Scarf1/Enpp1/Itgam/Ssc5d/Lrp6/Lgals3bp/Apobr/Scarb1/Abca7/Msr1","cGASKOvsWT"
"GO:0004930","GO:0004930","G protein-coupled receptor activity",198,0.329080517549969,1.45709078347842,0.00242213229502899,0.0528913477801264,0.0460541927890172,1767,"tags=31%, list=12%, signal=28%","Mchr1/Gpr165/Ednrb/Cxcr3/Agtr1b/P2ry13/Vipr1/Gpr162/Cxcr4/Cnr2/Gpr31b/Gpr34/Cmklr1/Lpar5/P2ry12/Gpr132/Gpr141/Gpr88/Gpr160/Ptafr/C5ar2/Mrgpre/P2ry6/Ccr1/Cysltr1/P2ry14/Cysltr2/Glp2r/Gpr171/Adgre1/Gpr82/C5ar1/Avpr2/Ptger4/C3ar1/Adrb2/Ogfrl1/Adra2b/Ptgfr/Adra1a/Gm5127/Fpr1/Ccr5/Mrgprf/Gpr183/Adgrv1/S1pr1/Tpra1/Gprc5c/Galr2/Ptger1/Gpr65/Agtrap/Tbxa2r/Hrh1/Hcar1/Gpr27/Gpr85/Lpar6/Ccr2/Adgrd1/Ramp3","cGASKOvsWT"
"GO:0003729","GO:0003729","mRNA binding",286,-0.357109547627266,-1.42397848793737,0.00197980603036689,0.0528913477801264,0.0460541927890172,5125,"tags=44%, list=34%, signal=30%","Exosc4/Rps7/Snrnp70/Ssb/Rps14/Rc3h2/Dcp1a/Denr/Ptbp1/Rbms1/Dazap1/Rpl35/Gm21992/Esrp2/Eef1a1/Rbfox2/Dhx36/Ncbp1/Rps13/Eif4enif1/Rpl41/Scaf8/Luc7l2/Marf1/Cct5/Igf2bp3/Pabpc1l/Srrm2/Rbms2/Eif4g1/Nsrp1/Serbp1/Rpl26/Elavl1/Lsm14b/Strap/Taf15/Celf3/Myef2/Srsf5/Rpl30/Rps5/Syncrip/Rpl6/Tardbp/Sf1/Etf1/Rpl7/Upf3a/Rps26/Rbm38/Rbm25/Luc7l3/Fxr1/Luc7l/Rps2/Eif3a/Rbm4b/Rps3a1/Tut1/Celf1/Samd4b/Rpl5/Fus/Pabpc1/Spen/Rbm4/Rps3/Rnps1/Larp1/Pcbp3/Cnbp/Hnrnpa1/Shmt1/Exosc8/Shfl/Rpl13a/Hnrnpc/Pcbp4/Fyttd1/Pabpc4l/Raver2/Igf2bp2/Rpl24/Nhp2/Celf5/Ythdc1/Hdlbp/Nxf1/Jrk/Pum3/Srrm4/Eif2s2/Eif3d/Rsl1d1/Dhx33/Dnd1/Gemin5/C1qbp/Ncl/Fxr2/Rbfox1/Shmt2/Samd4/Fubp1/Thoc2l/Pabpc4/Nxf2/Srrm3/Igf2bp1/Gnl3/Myh10/Ybx3/Rbpms2/Rbpms/Nanos1/Celf4/Nova2/Ptbp2/Csdc2/Noct/Khdrbs3/Peg10/Rbm46/Rbm20/Slpi","cGASKOvsWT"
"GO:0008047","GO:0008047","enzyme activator activity",456,0.27224095038401,1.30261451102002,0.00213708627360026,0.0528913477801264,0.0460541927890172,2926,"tags=28%, list=19%, signal=23%","Ccl8/Tbc1d4/Tbc1d30/Apoc2/Apoc2l/Apoe/Nlrp1a/Rgs18/Gas6/Arhgap15/Dock2/Tal1/Iqgap2/Apoa2/Arhgap30/Arhgap9/Ccl12/Rinl/Nlrc4/Arhgap19/Ncf2/Vsir/Atp2a3/Nckap1l/Arhgap45/P2rx7/Btk/Aph1c/Tbc1d14/Nrg1/Arhgap25/Stard8/Tagap/Map2k6/Ncf1/Rgs2/Arhgap18/Itsn1/Rgs4/Erbb3/Rgs14/Nlrp1b/Ncf4/Apobec1/Rin3/Tbc1d9/Pycard/Arhgap6/Rgs8/Arrb1/Adap2/Ophn1/Igf1/Rasal3/Rgs5/Arap1/Arhgap22/Alox5ap/Adap1/Stxbp5/Gprc5c/Ctsc/Tbc1d2b/Rin2/Arap3/Rp2/Tbc1d5/Tbc1d22a/Depdc1b/Jun/Arhgap24/Als2cl/Dazap2/Tgfb1/Abr/Dtx3l/Rasa3/Tbc1d9b/Arhgap20/Psme1/Agfg2/Dock4/Nrp1/Vac14/Flcn/Fbln1/Tbc1d24/Mob3b/Rasa4/Tbc1d13/Iqgap3/Lgals9/Grtp1/Tbck/Gmip/Agap2/Arhgdib/Arhgap31/Sipa1/Pcna/Ltc4s/Srgap2/Mob3c/Cyb5b/Dcp1b/Igtp/Gnaq/Gm2a/Ccl3/Ube2l3/Igfbp3/Cdc42ep2/Sdhaf4/Trem2/Grem1/Calm1/Dpm2/Arhgap12/Irgm1/Bad/Apaf1/Rgs10/Lamtor3/Prkcd/Ralbp1/Tbc1d25","cGASKOvsWT"
"GO:0051015","GO:0051015","actin filament binding",182,-0.39524765891044,-1.5088524565053,0.00251209802966532,0.0532062362683115,0.0463283762944594,2505,"tags=31%, list=16%, signal=26%","Myo10/Myh9/Tmem201/Vcl/Flna/Mprip/Utrn/Fscn1/Pls3/Tpm4/Dstn/Actn4/Sptbn4/Cfl2/Spta1/Shroom4/Avil/Myo1d/Hip1r/Myh10/Myo19/Ajuba/Tpm2/Actn1/Tulp1/Ablim2/Fermt2/Ablim3/Kbtbd13/Ezr/Nexn/Eps8l2/Neb/Shroom3/Ctnnal1/Syne2/Tpm1/Tmod4/Myom1/Sptbn2/Aif1l/Espn/Cacnb2/Dmd/Shroom1/Tagln/Vil1/Myom2/Fhod3/Vinac1/Myo5b/Myh11/Myo7b/Shroom2/Zfp185/Coro6/Nebl","cGASKOvsWT"
"GO:0030594","GO:0030594","neurotransmitter receptor activity",32,-0.600772305594222,-1.74054434906647,0.00280025693238847,0.0557138922314343,0.0485118727645112,2420,"tags=50%, list=16%, signal=42%","Grin2d/Gria3/Htr1d/Chrnb1/Adrb1/Grin3a/Gabbr1/Gabre/Chrm4/Gabrq/Gabrb1/Drd4/Gabra4/Grin2c/Htr1b/Adora1","cGASKOvsWT"
"GO:0015459","GO:0015459","potassium channel regulator activity",35,-0.572304803137699,-1.68832681159436,0.00289354492231245,0.0557138922314343,0.0485118727645112,2366,"tags=37%, list=16%, signal=31%","Flna/Prkcz/Kcnip3/Sgk1/Cav1/Slc5a3/Kcnk2/Abcc9/Kcnab3/Kcnab1/Kcnip1/Kcnmb1/Wnk2","cGASKOvsWT"
"GO:0048029","GO:0048029","monosaccharide binding",72,0.43380670251025,1.63804283209973,0.00287595093079177,0.0557138922314343,0.0485118727645112,2320,"tags=26%, list=15%, signal=22%","Clec4a1/Clec4a3/Mrc1/Man2b1/Lgals3/Clec4a2/Clec4b1/Siglece/Clec4n/Clec4a4/Manba/Hk3/Pygl/Slc2a8/P3h2/Igf2r/Ogfod3/Phyh/Cln5","cGASKOvsWT"
"GO:0048018","GO:0048018","receptor ligand activity",262,-0.361420476270058,-1.43440663441068,0.00279554178534413,0.0557138922314343,0.0485118727645112,2276,"tags=31%, list=15%, signal=27%","Bmp8b/Egf/Lhb/Inha/Npff/Bmp8a/Sema6a/Ccl20/Sema3a/Crlf1/C1qtnf4/Pdgfa/Sema3f/Sema5a/Gdf6/Tafa5/Cx3cl1/Angptl3/Igf2/Btc/Angptl8/Wnt5b/Ifnz/Edn1/Sfrp2/Vegfa/Alkbh1/Gdf7/Sema7a/Ghrl/Wnt2/Cxcl14/Ccl25/Jag1/Lif/Bdnf/Csf1/Fgf18/Efna5/Wnt4/Cxcl3/Cntf/Gdnf/Gm13283/Wnt9a/Grem2/Dpp4/Ccl28/Inhba/Tgfa/Wnt2b/Fgf20/Ntf5/Ereg/Gdf15/Erfe/Ccn2/Tgfb3/Tgfb2/Sema3g/Fndc5/Fgf21/Clcf1/Wnt10b/Ccl5/Bmp4/Hbegf/Fgf2/Qrfp/Ngf/Nrg2/Tafa2/Cck/Ntf3/Sema3e/Pgf/Thbs4/Bmp5/Wnt11/Sema4f/Vgf","cGASKOvsWT"
"GO:0030546","GO:0030546","signaling receptor activator activity",269,-0.358315350282842,-1.42459976158829,0.00281645886471903,0.0557138922314343,0.0485118727645112,2276,"tags=30%, list=15%, signal=26%","Bmp8b/Egf/Lhb/Inha/Npff/Bmp8a/Sema6a/Ccl20/Sema3a/Crlf1/C1qtnf4/Pdgfa/Sema3f/Sema5a/Gdf6/Tafa5/Angpt4/Cx3cl1/Angptl3/Igf2/Btc/Angptl8/Wnt5b/Ifnz/Edn1/Sfrp2/Vegfa/Alkbh1/Gdf7/Sema7a/Ghrl/Wnt2/Cxcl14/Ccl25/Jag1/Lif/Bdnf/Csf1/Fgf18/Efna5/Wnt4/Cxcl3/Cntf/Gdnf/Gm13283/Wnt9a/Grem2/Dpp4/Ccl28/Inhba/Tgfa/Wnt2b/Fgf20/Ntf5/Ereg/Gdf15/Erfe/Ccn2/Tgfb3/Tgfb2/Sema3g/Fndc5/Fgf21/Clcf1/Wnt10b/Ccl5/Bmp4/Hbegf/Fgf2/Qrfp/Ngf/Nrg2/Tafa2/Cck/Ntf3/Sema3e/Pgf/Thbs4/Bmp5/Wnt11/Sema4f/Vgf","cGASKOvsWT"
"GO:0030246","GO:0030246","carbohydrate binding",198,0.326198907921749,1.44433169685086,0.00318278669381271,0.0601887697990653,0.0524082921763145,2635,"tags=32%, list=17%, signal=27%","Clec3b/Clec4a1/Cd33/Cd22/Clec4a3/Clec10a/Mrc1/Mag/Ptx3/Man2b1/Lgals3/Pkd1l2/Enpp2/Clec4a2/Clec4b1/Sele/Siglece/Siglec1/Cd93/Galnt6/Clec4n/Clec5a/Gusb/Enpp1/Gpcpd1/C4b/Fcna/Galnt15/Clec1a/Ganc/Ppp1r3c/Clec4a4/Galnt13/Clec12a/Manba/Clec2g/Man2b2/Clec7a/Galnt4/Mgl2/Hk3/Cd34/Klra2/Pygl/Slc2a8/P3h2/Fuca1/Ppp1r3e/Igf2r/Os9/Ogfod3/Lgals9/Phyh/Pygm/Cln5/Atrnl1/Vcan/Cd302/Adgrl2/Man2c1/Cd248/Clec4d/Hexb","cGASKOvsWT"
"GO:0016878","GO:0016878","acid-thiol ligase activity",21,0.625192357782684,1.80531814026552,0.00369964250491153,0.0687354633807247,0.0598501723786242,2308,"tags=43%, list=15%, signal=36%","Acss1/Acss3/Acsbg3/Acsl3/Aacs/Acss2/Slc27a1/Slc27a6/Slc27a3","cGASKOvsWT"
"GO:0005249","GO:0005249","voltage-gated potassium channel activity",39,-0.559534253076796,-1.70540033014211,0.00384964505487925,0.070289208846847,0.0612030683861021,1537,"tags=36%, list=10%, signal=32%","Kcnq5/Kcnk2/Kcnd3/Kcnq4/Kcnf1/Kcns3/Kcnh2/Kcna6/Kcnj8/Kcnab3/Kcnab1/Hcn4/Kcnk5/Hcn1","cGASKOvsWT"
"GO:0008307","GO:0008307","structural constituent of muscle",17,-0.696631550658733,-1.75709941907211,0.00394839292209827,0.0708703068559673,0.0617090490590202,2178,"tags=47%, list=14%, signal=40%","Csrp1/Csrp2/Synm/Nexn/Jph1/Krt19/Dmd/Myh11","cGASKOvsWT"
"GO:0004029","GO:0004029","aldehyde dehydrogenase (NAD+) activity",15,0.693812933767905,1.85120528746288,0.00404758448356083,0.0714398661348487,0.0622049825894612,2458,"tags=60%, list=16%, signal=50%","Aldh1a7/Aldh1l1/Aldh3b3/Aldh3b1/Aldh1a3/Aldh2/Aldh4a1/Aldh9a1/Aldh1b1","cGASKOvsWT"
"GO:0030169","GO:0030169","low-density lipoprotein particle binding",17,0.650885998655412,1.79311828819629,0.00457182858427903,0.0793699421434672,0.0691099540954001,3057,"tags=65%, list=20%, signal=52%","Stab2/Stab1/Lipc/Pltp/Ldlr/Scarf1/Sorl1/Scarb1/Msr1/Trem2/Cd36","cGASKOvsWT"
"GO:0016405","GO:0016405","CoA-ligase activity",18,0.634284602561964,1.79764408153517,0.00472296755993112,0.0806713329994686,0.0702431168505885,2308,"tags=50%, list=15%, signal=42%","Acss1/Acss3/Acsbg3/Acsl3/Aacs/Acss2/Slc27a1/Slc27a6/Slc27a3","cGASKOvsWT"
"GO:0001848","GO:0001848","complement binding",21,0.61672004115464,1.78085330682942,0.00484532423246819,0.0814475930505368,0.0709190313724668,1850,"tags=57%, list=12%, signal=50%","Cr2/Ptx3/C5ar1/Itgb2/Cd93/C3ar1/C4b/Itgam/Cfhr2/Serping1/Cfhr4/Cfh","cGASKOvsWT"
"GO:0003953","GO:0003953","NAD+ nucleosidase activity",13,0.701489726405623,1.77760552240475,0.00552833509012376,0.0887046494006222,0.0772379830773272,2363,"tags=69%, list=16%, signal=59%","Tlr1/Tlr2/Tlr6/Tlr4/Cd38/Tlr13/Sarm1/Il1rl2/Il1r1","cGASKOvsWT"
"GO:0050135","GO:0050135","NAD(P)+ nucleosidase activity",13,0.701489726405623,1.77760552240475,0.00552833509012376,0.0887046494006222,0.0772379830773272,2363,"tags=69%, list=16%, signal=59%","Tlr1/Tlr2/Tlr6/Tlr4/Cd38/Tlr13/Sarm1/Il1rl2/Il1r1","cGASKOvsWT"
"GO:0061809","GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating",13,0.701489726405623,1.77760552240475,0.00552833509012376,0.0887046494006222,0.0772379830773272,2363,"tags=69%, list=16%, signal=59%","Tlr1/Tlr2/Tlr6/Tlr4/Cd38/Tlr13/Sarm1/Il1rl2/Il1r1","cGASKOvsWT"
"GO:0033691","GO:0033691","sialic acid binding",10,0.75012667968847,1.81008127110526,0.00584551870573306,0.0923940941697211,0.0804505009618565,1268,"tags=70%, list=8%, signal=64%","Cd33/Cd22/Mag/Sele/Siglece/Fcna/L1cam","cGASKOvsWT"
"GO:0055102","GO:0055102","lipase inhibitor activity",10,0.745962029543886,1.80003182821576,0.00625428979240994,0.0974013660317959,0.0848104931602338,609,"tags=40%, list=4%, signal=38%","Apoc2/Apoc2l/Apoa2/Apoc1","cGASKOvsWT"
"GO:0035325","GO:0035325","Toll-like receptor binding",13,0.695701141908861,1.76293699714911,0.00651712286064919,0.100023668252572,0.0870938158036413,760,"tags=38%, list=5%, signal=37%","Tlr1/Tlr2/Unc93b1/Tlr6/Syk","cGASKOvsWT"
"GO:0008083","GO:0008083","growth factor activity",102,-0.419629062775572,-1.48735840944466,0.00684649728869943,0.100463968032062,0.0874771989424839,2276,"tags=35%, list=15%, signal=30%","Bmp8b/Egf/Inha/Bmp8a/Pdgfa/Gdf6/Angptl3/Igf2/Btc/Vegfa/Gdf7/Lif/Bdnf/Csf1/Fgf18/Cntf/Gdnf/Inhba/Tgfa/Fgf20/Ntf5/Ereg/Gdf15/Ccn2/Tgfb3/Tgfb2/Fgf21/Bmp4/Hbegf/Fgf2/Ngf/Ntf3/Pgf/Thbs4/Bmp5/Vgf","cGASKOvsWT"
"GO:0015267","GO:0015267","channel activity",262,-0.351003271478795,-1.39306280182319,0.0068772560028863,0.100463968032062,0.0874771989424839,2242,"tags=25%, list=15%, signal=22%","Cacng8/P2rx3/Gjb5/Gria3/Kcnip3/Trpc1/Lrrc8e/Gjb4/Pkd2l2/Rhd/Ano1/Itpr1/P2rx5/Chrnb1/Best1/Cacnb3/Gja4/Kcnq5/Pex5l/Fxyd4/Grin3a/Kcnk7/Kcnk2/Kcnd3/Kcnq4/Abcc9/Gja1/Gabre/Gjb2/Ano7/Aqp5/Trpc4/Kcnk4/Kcnf1/Kcns3/Kcnh2/Gabrq/Cacnb2/Kcna6/Asic3/Tmc7/Kcnj8/Apol10b/Gjb3/Kcnab3/Kcnab1/Hcn4/Ryr3/Gja3/Best3/Kcnk5/Apol9a/Piezo2/Slc1a1/Slc17a7/Trpc6/Kcnip1/Hcn1/Gabrb1/Slc26a7/Gabra4/Grin2c/Kcnmb1/Clic5/Htr1b","cGASKOvsWT"
"GO:0022803","GO:0022803","passive transmembrane transporter activity",262,-0.351003271478795,-1.39306280182319,0.0068772560028863,0.100463968032062,0.0874771989424839,2242,"tags=25%, list=15%, signal=22%","Cacng8/P2rx3/Gjb5/Gria3/Kcnip3/Trpc1/Lrrc8e/Gjb4/Pkd2l2/Rhd/Ano1/Itpr1/P2rx5/Chrnb1/Best1/Cacnb3/Gja4/Kcnq5/Pex5l/Fxyd4/Grin3a/Kcnk7/Kcnk2/Kcnd3/Kcnq4/Abcc9/Gja1/Gabre/Gjb2/Ano7/Aqp5/Trpc4/Kcnk4/Kcnf1/Kcns3/Kcnh2/Gabrq/Cacnb2/Kcna6/Asic3/Tmc7/Kcnj8/Apol10b/Gjb3/Kcnab3/Kcnab1/Hcn4/Ryr3/Gja3/Best3/Kcnk5/Apol9a/Piezo2/Slc1a1/Slc17a7/Trpc6/Kcnip1/Hcn1/Gabrb1/Slc26a7/Gabra4/Grin2c/Kcnmb1/Clic5/Htr1b","cGASKOvsWT"
"GO:0005509","GO:0005509","calcium ion binding",440,-0.316475189384842,-1.29628751239311,0.00692527824961331,0.100463968032062,0.0874771989424839,2291,"tags=24%, list=15%, signal=21%","Rcn1/Egf/Ncl/Fkbp9/Glce/P4htm/Pls3/Necab3/Plscr2/Adgre5/Kcnip3/Slc25a25/Hmcn2/Rcn3/Micu3/Itgb1bp2/Esyt3/Pla2g4a/Pkd2l2/Sell/Esyt2/Sparc/Sulf1/Itpr1/Actn4/Dst/Clstn2/Scube1/Masp2/Spta1/Cubn/Dysf/Capn12/Doc2b/Fstl4/Scube2/S100a3/Pitpnm3/Clstn3/Actn1/Ltbp2/Scube3/Tll1/Prnp/Cdh22/Gjb2/Calb2/Fkbp10/Vwce/Jag1/Baiap3/Syt17/Mmp13/Prrg4/1700109H08Rik/Unc13c/Pla2g4b/Hrc/Dll1/Myl9/Notch4/Masp1/Fbln7/Egflam/Cabp1/Megf6/Cdh3/Egfl7/Syt9/Cdh23/Aif1l/Npnt/Syt12/Hmcn1/Pitpnm2/Cgref1/Celsr1/Mmrn1/Nkd2/Crb2/Spata21/Celsr2/Matn3/Smoc1/Vil1/Thbd/Cdh1/Ryr3/Syt2/Bcan/Cdh24/Kcnip1/Adgrl4/Adgrl3/Lrp2/Cdh5/Dsc2/Pcdh12/Cdh6/Thbs4/Acan/Myl7/Syt7/Dll4/Dlk2/Cdh10/Nell2","cGASKOvsWT"
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",124,0.344036328348324,1.43927508093754,0.00715306234007761,0.102366121866786,0.0891334652902985,2107,"tags=24%, list=14%, signal=21%","Kmo/Tph1/Akr1c12/Cmah/Fmo5/Sqle/Agmo/Cyp27a1/Scd2/Nos1/Msmo1/Scd4/Cyp51/Scd3/Akr1c18/Cyp2j9/Cyp4f18/Akr1c13/Cyp4v3/Tbxas1/Cyp7b1/Sc5d/Hmox2/P3h2/Pcbd2/Fads2/Hr/Fmo1/Ogfod3/Phyh","cGASKOvsWT"
"GO:0043027","GO:0043027","cysteine-type endopeptidase inhibitor activity involved in apoptotic process",24,0.578624010793142,1.72414052337691,0.00761611095688629,0.107539486711234,0.0936380799751915,1671,"tags=46%, list=11%, signal=41%","Tnfsf14/Gas6/Rps6ka1/Arrb1/Naip5/Tnfaip8/Naip1/Naip2/Birc3/Serpinb9/Rps6ka3","cGASKOvsWT"
"GO:0070700","GO:0070700","BMP receptor binding",13,-0.706397074237691,-1.68133025875756,0.00775905604700843,0.108116320444499,0.0941403476063627,2701,"tags=77%, list=18%, signal=63%","Bmp6/Bmp8b/Bmp8a/Src/Neo1/Scube3/Gdf15/Bmp4/Cdh5/Bmp5","cGASKOvsWT"
"GO:0034593","GO:0034593","phosphatidylinositol bisphosphate phosphatase activity",22,0.580078900739999,1.68006058459429,0.00787245278736588,0.108271785737928,0.0942757162232743,3183,"tags=45%, list=21%, signal=36%","Inpp4b/Inpp5d/Inpp4a/Synj1/Mtm1/Inpp5j/Mtmr1/Pip4p1/Inpp5k/Mtmr3","cGASKOvsWT"
"GO:0043274","GO:0043274","phospholipase binding",26,0.560567525507073,1.69519066346849,0.00806656806157491,0.109519174066767,0.0953618572461487,997,"tags=42%, list=7%, signal=40%","Prkn/Apoc2/Apoc2l/Blnk/Was/Sele/Camk2b/Btk/Syk/Bank1/Arhgap6","cGASKOvsWT"
"GO:0030548","GO:0030548","acetylcholine receptor regulator activity",11,0.705585470352922,1.74123316805552,0.00917595711140806,0.114193677565165,0.0994320973580685,773,"tags=36%, list=5%, signal=35%","Ly6c1/Tmem35a/Ly6c2/Ly6a","cGASKOvsWT"
"GO:0099602","GO:0099602","neurotransmitter receptor regulator activity",11,0.705585470352922,1.74123316805552,0.00917595711140806,0.114193677565165,0.0994320973580685,773,"tags=36%, list=5%, signal=35%","Ly6c1/Tmem35a/Ly6c2/Ly6a","cGASKOvsWT"
"GO:0016717","GO:0016717","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",12,0.697166987411942,1.73591819499796,0.00943688480177985,0.114193677565165,0.0994320973580685,3031,"tags=67%, list=20%, signal=53%","Scd2/Scd4/Scd3/Sc5d/Fads2/Degs2/Cyb5a/Fads1","cGASKOvsWT"
"GO:0005544","GO:0005544","calcium-dependent phospholipid binding",37,-0.538249145692608,-1.6190742074617,0.00948918189398918,0.114193677565165,0.0994320973580685,1969,"tags=35%, list=13%, signal=31%","Esyt3/Pla2g4a/Esyt2/Dysf/Doc2b/Syt17/Pla2g4b/Syt9/Syt12/Cpne5/Syt2/Cpne6/Syt7","cGASKOvsWT"
"GO:0004497","GO:0004497","monooxygenase activity",51,0.458833904992232,1.60106737419771,0.0089415201191668,0.114193677565165,0.0994320973580685,1161,"tags=33%, list=8%, signal=31%","Kmo/Tph1/Akr1c12/Cmah/Fmo5/Sqle/Agmo/Cyp27a1/Nos1/Msmo1/Cyp51/Akr1c18/Cyp2j9/Cyp4f18/Akr1c13/Cyp4v3/Tbxas1","cGASKOvsWT"
"GO:0005201","GO:0005201","extracellular matrix structural constituent",114,-0.417773470817681,-1.50409538092222,0.008987162763347,0.114193677565165,0.0994320973580685,2830,"tags=44%, list=19%, signal=36%","Lamb1/Mfge8/Col8a1/Col1a2/Spock2/Spon1/Igfbp7/Col23a1/Agrn/Col1a1/Col4a6/Bmper/Hmcn2/Papln/Col5a2/Col4a2/Col24a1/Sparc/Pxdn/Col12a1/Col27a1/Col17a1/Postn/Pcolce2/Lama5/Vwa1/Col6a6/Col4a1/Tnc/Ltbp2/Eln/Tinagl1/Col2a1/Col4a3/Npnt/Lamb3/Hmcn1/Col10a1/Col11a2/Mmrn1/Col7a1/Fras1/Emid1/Ntn1/Col11a1/Col9a3/Col4a4/Mmrn2/Col8a2/Thbs4","cGASKOvsWT"
"GO:0051082","GO:0051082","unfolded protein binding",81,-0.434422446281747,-1.49375805124666,0.0089430419288675,0.114193677565165,0.0994320973580685,5187,"tags=53%, list=34%, signal=35%","Cdc37l1/Hspa8/Pdrg1/Dnajb6/Dnaja3/Cct5/Hsp90b1/Grpel1/Heatr3/Pfdn6/Nudc/Dnaja2/Ern1/Cct8/Pfdn1/Hsp90ab1/Cct6a/Pfdn2/Hspa5/Ptges3/Cct3/Vbp1/Naca/Cct4/Tomm20/Hspa1l/Hspe1/Cct2/Tcp1/Cct7/Hsp90aa1/Clu/Hspa9/Npm1/Nudcd2/Pfdn4/Hspb6/Serpinh1/Uggt2/Dnajb3/Dnajb4/Cryab/Dnaja4","cGASKOvsWT"
"GO:0008528","GO:0008528","G protein-coupled peptide receptor activity",61,0.403937737872573,1.48117912507433,0.00937380978657822,0.114193677565165,0.0994320973580685,2764,"tags=43%, list=18%, signal=35%","Gpr165/Ednrb/Cxcr3/Agtr1b/Vipr1/Cxcr4/Ccr1/Cysltr1/Cysltr2/Glp2r/Avpr2/Ogfrl1/Fpr1/Ccr5/Galr2/Agtrap/Ccr2/Ramp3/Npy1r/Gpr84/Ccr10/Ltb4r1/Oxtr/Gpr35/Inpp5k/Ccrl2","cGASKOvsWT"
"GO:0005216","GO:0005216","ion channel activity",239,-0.345108305963701,-1.35016047556877,0.00920047032393686,0.114193677565165,0.0994320973580685,3331,"tags=33%, list=22%, signal=27%","Kcng2/Pkd1/Apol7a/Tspoap1/Clcn2/Kcna1/Trpm3/Pkdrej/Catsper2/mt-Atp6/Ncs1/Scnn1a/Trpm5/Cacnb4/Kcnc3/Tmc6/Kcnj4/Cacna1h/Itgav/Cacnb1/Grin2d/Cachd1/Tmc4/Cacng8/P2rx3/Gria3/Kcnip3/Trpc1/Lrrc8e/Pkd2l2/Rhd/Ano1/Itpr1/P2rx5/Chrnb1/Best1/Cacnb3/Kcnq5/Pex5l/Fxyd4/Grin3a/Kcnk7/Kcnk2/Kcnd3/Kcnq4/Abcc9/Gabre/Ano7/Trpc4/Kcnk4/Kcnf1/Kcns3/Kcnh2/Gabrq/Cacnb2/Kcna6/Asic3/Tmc7/Kcnj8/Apol10b/Kcnab3/Kcnab1/Hcn4/Ryr3/Best3/Kcnk5/Apol9a/Piezo2/Slc1a1/Slc17a7/Trpc6/Kcnip1/Hcn1/Gabrb1/Slc26a7/Gabra4/Grin2c/Kcnmb1/Clic5/Htr1b","cGASKOvsWT"
"GO:0030545","GO:0030545","signaling receptor regulator activity",294,-0.333899201302736,-1.33273125530366,0.00942912065567564,0.114193677565165,0.0994320973580685,2276,"tags=29%, list=15%, signal=25%","Bmp8b/Egf/Lhb/Inha/Npff/Bmp8a/Sema6a/Ccl20/Sema3a/Pcsk9/Crlf1/C1qtnf4/Pdgfa/Sema3f/Sema5a/Gdf6/Tafa5/Angpt4/Cx3cl1/Angptl3/Igf2/Btc/Angptl8/Wnt5b/Ifnz/Edn1/Sfrp2/Vegfa/Alkbh1/Gdf7/Sema7a/Ghrl/Wnt2/Cxcl14/Ccl25/Jag1/Lif/Bdnf/Angpt2/Csf1/Fgf18/Efna5/Wnt4/Cxcl3/Cntf/Gdnf/Gm13283/Wnt9a/Grem2/Dpp4/Ccl28/Inhba/Tgfa/Wnt2b/Fgf20/Ntf5/Ereg/Gdf15/Erfe/Ccn2/Tgfb3/Tgfb2/Sema3g/Fndc5/Fgf21/Clcf1/Wnt10b/Ccl5/Bmp4/Hbegf/Fgf2/Qrfp/Ngf/Nrg2/Tafa2/Cck/Ntf3/Sema3e/Pgf/Thbs4/Bmp5/Wnt11/Sema4f/Vgf","cGASKOvsWT"
"GO:0070403","GO:0070403","NAD+ binding",16,0.637034066321672,1.72241033409537,0.00989349579170435,0.115250559517081,0.100352358368831,2208,"tags=38%, list=15%, signal=32%","Cryl1/Aldh1a3/Ehhadh/Parp14/Sirt2/Sirt7","cGASKOvsWT"
