"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:0062023","GO:0062023","collagen-containing extracellular matrix",302,-0.39386103687975,-1.57666649949048,8.31684241151292e-05,0.00237861692969269,0.0019960421787631,2916,"tags=40%, list=19%, signal=33%","Podnl1/Lgalsl/Nphs1/Lamb1/Mfge8/Muc1/Loxl2/Col8a1/Dlg1/Col1a2/Spock2/Plxdc2/Plod3/Sparcl1/Spon1/Ccdc80/Igfbp7/Col23a1/Thbs2/Lman1/Adamts4/Agrn/Angptl6/Chadl/Col1a1/Plscr2/Adamts10/Col4a6/Bmper/Hmcn2/Papln/Kazald1/Angptl7/P3h1/Col5a2/Col4a2/Mmp9/Col24a1/Sparc/Pxdn/Serpinh1/Angpt4/Col12a1/Col27a1/Col17a1/Postn/Itih2/Angptl3/Igf2/Fgfr2/Pcsk6/Pcolce2/Serpine2/Gpc4/Muc2/Gpc1/Lama5/Vwa1/Gpc2/Vegfa/S100a3/Col6a6/Adam19/Col4a1/Tnc/Wnt2/Ltbp2/Eln/Angptl2/Timp3/Ccn1/Cspg4/Htra1/Tinagl1/Lrrc15/Angpt2/Lgals4/Loxl3/Col2a1/Efna5/Kng2/Rtbdn/Itgb4/Col4a3/Egflam/Megf6/Ache/Egfl7/Npnt/Lamb3/Hmcn1/Col10a1/Col11a2/Fibcd1/Gpc3/Mmrn1/Tgfb3/Col7a1/Tgfb2/Fras1/Emid1/Ntn1/Matn3/Smoc1/Col11a1/Col9a3/Serpine1/Bcan/Col4a4/Mmrn2/Col20a1/Clec14a/Lamc3/Ntn4/Frem2/Col8a2/Coch/Thbs4/Ptprz1/Acan/Sftpb/Tnn","cGASKOvsWT"
"GO:0005765","GO:0005765","lysosomal membrane",161,0.393962380736305,1.67831996806175,9.29743366218695e-05,0.00246209817350506,0.00206609636937488,3189,"tags=43%, list=21%, signal=35%","Slc46a3/Mcoln3/Tm4sf5/Atp13a2/Trpm2/Marchf1/Slc2a6/Slc26a11/Grn/Tecpr1/Cd68/Cln3/Tasl/Ifitm2/Laptm5/Slc29a3/Npc1/Ctns/Slc38a9/Clcn7/Pld3/Psen2/Rnf13/Gpr137b/Tm6sf1/Wdr81/Slc66a1/Lmbrd1/Tmem79/Abcd1/Slc17a5/Ctsd/Litaf/Atp6v1g1/Tfeb/Myo7a/Slc35f6/Slc15a3/H2-T23/Atp6ap2/Flcn/Rab7/Lamp1/Sppl2a/H2-M3/Ifitm3/Chmp1b/Treml4/Cln5/Gba1/Vamp8/Slc39a14/Lamp2/Vps39/Tmem9b/Plekhm2/Pip4p1/Tpcn2/Hgsnat/Abca2/H2-D1/Tpcn1/Stx7/Ncstn/Tmem192/Ostm1/Ifitm1/Tmem175/Hps6/Fnip1","cGASKOvsWT"
"GO:0098852","GO:0098852","lytic vacuole membrane",161,0.393962380736305,1.67831996806175,9.29743366218695e-05,0.00246209817350506,0.00206609636937488,3189,"tags=43%, list=21%, signal=35%","Slc46a3/Mcoln3/Tm4sf5/Atp13a2/Trpm2/Marchf1/Slc2a6/Slc26a11/Grn/Tecpr1/Cd68/Cln3/Tasl/Ifitm2/Laptm5/Slc29a3/Npc1/Ctns/Slc38a9/Clcn7/Pld3/Psen2/Rnf13/Gpr137b/Tm6sf1/Wdr81/Slc66a1/Lmbrd1/Tmem79/Abcd1/Slc17a5/Ctsd/Litaf/Atp6v1g1/Tfeb/Myo7a/Slc35f6/Slc15a3/H2-T23/Atp6ap2/Flcn/Rab7/Lamp1/Sppl2a/H2-M3/Ifitm3/Chmp1b/Treml4/Cln5/Gba1/Vamp8/Slc39a14/Lamp2/Vps39/Tmem9b/Plekhm2/Pip4p1/Tpcn2/Hgsnat/Abca2/H2-D1/Tpcn1/Stx7/Ncstn/Tmem192/Ostm1/Ifitm1/Tmem175/Hps6/Fnip1","cGASKOvsWT"
"GO:0031674","GO:0031674","I band",112,-0.486422395109097,-1.75319430004061,0.000110780178049886,0.00282885097520245,0.00237386095821185,2178,"tags=37%, list=14%, signal=32%","Myl12a/Vcl/Flna/Csrp1/Csrp2/Itgb1bp2/Sync/Actn4/Dst/Synpo2l/Cfl2/Fbxo32/Palld/3425401B19Rik/Ppp1r12b/Actn1/Kbtbd13/Hrc/Cryab/Synm/Nexn/Myl9/Jph2/Neb/Syne2/Jph1/Pdlim7/Ldb3/Krt19/Dmd/Des/Rtl1/Hspb1/Pdlim1/Ankrd23/Myzap/Ankrd1/Ryr3/Asb2/Krt8/Nebl","cGASKOvsWT"
"GO:0015629","GO:0015629","actin cytoskeleton",429,-0.363297043531822,-1.49487797261866,0.000120438450922954,0.00296943077275558,0.00249183001909559,2996,"tags=29%, list=20%, signal=24%","Npm3/Cdc42ep3/Apbb3/Scnn1a/Parva/Cdh2/Cib2/Dlc1/Flt1/Synpo/Dmtn/Pdlim5/Ccdc102a/Pdxp/Taf5/Myo6/Myl12a/Axl/Myo10/Myh9/Vcl/Amot/Flna/Mprip/Flnc/Utrn/Anln/Fscn1/Prkcz/Pls3/Csrp1/Lpp/Wasl/Tpm4/Nckap1/Src/Dstn/Mtss2/Fmn2/Bcar1/Ptk2/Actn4/Dst/Dpysl3/Yes1/Cnn2/Synpo2l/Sptbn4/Cfl2/Tnnt2/Spta1/Palld/Shroom4/Onecut2/Avil/Myo1d/Fhdc1/Dgkh/Cald1/Enah/Myh10/Cttnbp2/Myo19/Tpm2/Flnb/Actn1/Epha3/Calb2/Cdc42bpa/Mylk/Pawr/Ablim2/Fermt2/Ablim3/Rnd1/Whrn/Ezr/Cryab/Nexn/Actg2/Rapgef3/Myl9/Neb/Shroom3/Acta2/Tpm1/Tmod4/Smtn/Sptbn2/Lmod1/Pdlim7/Aif1l/Ldb3/Krt19/Espn/Dmd/Shroom1/Sorbs1/Rflnb/Pdlim1/Baiap2l1/Ankrd23/Vil1/Myzap/Tnnt3/Stx1a/Cdh1/Rflna/Map2/Fhod3/Ackr2/Myo5b/Myh11/Myo7b/Shroom2/Cobl/Filip1/Zfp185/Tnni1/Clic5/Adcy8/Myl7/Acta1/Cldn5/Nebl","cGASKOvsWT"
"GO:0008076","GO:0008076","voltage-gated potassium channel complex",39,-0.637507587315436,-1.9231405196375,0.000139877359705252,0.003279790616945,0.00275227184638741,1538,"tags=38%, list=10%, signal=35%","Slc5a3/Kcnq5/Kcnk2/Kcnd3/Kcnq4/Kcnf1/Kcns3/Kcnh2/Kcna6/Kcnab3/Kcnab1/Hcn4/Kcnip1/Hcn1/Kcnmb1","cGASKOvsWT"
"GO:0022625","GO:0022625","cytosolic large ribosomal subunit",53,-0.583458853352671,-1.8499452309941,0.000142200712063349,0.003279790616945,0.00275227184638741,5333,"tags=83%, list=35%, signal=54%","Rpl35a/Rpl34/Rpl28/Rplp1/Rpl39/Rpl23/Rpl35/Rpl41/Rpl3/Rpl12/Rpl36/Rpl22/Rpl32/Rpl37/Rpl23a/Rps12/Rpl27a/Rpl13/Rpl26/Rpl21/Rpl19/Rpl30/Rpl17/Rpl7a/Rpl29/Rpl6/Rpl18a/Rpl27/Rpl7/Rpl31/Rpl38/Rpl15/Rpl11/Rpl36a/Rpl10a/Rpl14/Rpl5/Rpl4/Rpl8/Rpl13a/Rpl18/Rpl9/Rpl24/Rpl39l","cGASKOvsWT"
"GO:1902495","GO:1902495","transmembrane transporter complex",228,-0.407356340294607,-1.58672154933048,0.000178804129449801,0.00399515476739399,0.00335257742718377,2892,"tags=29%, list=19%, signal=24%","Cpt1c/Cacnb4/Kcnc3/mt-Co1/mt-Nd1/Cacna1h/mt-Nd4l/Cacnb1/Grin2d/mt-Cytb/Cachd1/Fxyd2/mt-Nd4/Cacng8/Gria3/Kcnip3/Nrn1/Micu3/mt-Nd5/Trpc1/mt-Nd2/Lrrc8e/Dlg4/Ano1/Chrnb1/Best1/Cacnb3/Catsperg1/Slc5a3/Kcnq5/Pex5l/Fxyd4/Pln/Grin3a/mt-Nd6/Kcnk2/Abhd6/Kcnd3/Kcnq4/Atp1b1/Abcc9/Stac3/Trpc4/Kcnk4/Kcnf1/Kcns3/Kcnh2/Gabrq/Cacnb2/Shisa6/Kcna6/Kcnj8/Kcnab3/Kcnab1/Hcn4/Ryr3/Best3/Trpc6/Kcnip1/Hcn1/Gabrb1/Akap6/Gabra4/Grin2c/Kcnmb1/Clic5/Olfm2","cGASKOvsWT"
"GO:0045211","GO:0045211","postsynaptic membrane",173,-0.433023313278157,-1.63573358106783,0.000205917925653574,0.00446155505582744,0.00374396228461044,2740,"tags=33%, list=18%, signal=27%","Dlg1/Prrt2/Kcnj4/Lrfn4/Cacna1h/Grin2d/Sorcs2/Gper1/Cacng8/Lhfpl4/Lzts1/Gria3/Itgb3/Lrrc4/Dlg4/Adora2a/Clstn2/Neto1/Chrnb1/Snta1/Efnb2/Nbea/Grin3a/Gabbr1/Grip2/F2r/Clstn3/Abhd6/Kcnd3/Fxyd6/Cspg5/Acp4/Lrrtm2/Prr7/Ache/Chrm4/Dlgap1/Gabrq/Dmd/Shisa6/Nlgn1/Met/Hspb1/Igsf9b/Pcdh17/Ntrk2/Lin7b/Nrg2/Gabrb1/Gabra4/Grin2c/Ptprz1/Musk/Rgs9/Ddn/Sema4f/Adora1","cGASKOvsWT"
"GO:0043296","GO:0043296","apical junction complex",117,-0.479539911973676,-1.74307311791929,0.000281033194022893,0.00590996275665789,0.00495940930628634,2936,"tags=41%, list=19%, signal=33%","Nectin2/Prkci/Amotl2/Wnk3/Nphp4/Pard3/Nectin3/Wnk4/Mpdz/Pals1/Pard6g/Synpo/Pkn2/Dlg1/C1qtnf5/Tjap1/Kifc3/Traf4/Tjp1/Amot/Prkcz/Ccdc85c/Tjp2/Cldn12/Amotl1/Atp7b/Shroom4/Nectin1/Adcyap1r1/Shroom3/Magi1/F11r/Ajm1/Shroom1/Crb2/Cldn15/Cdh1/Ocln/Lin7b/Cxadr/Pard6b/Shroom2/Cdh5/Cldn10/Epb41l4b/Esam/Cldn3/Cldn5","cGASKOvsWT"
"GO:0030018","GO:0030018","Z disc",105,-0.473855441670444,-1.69503826509613,0.000343973307276685,0.00683169207507861,0.00573288845461142,2533,"tags=36%, list=17%, signal=30%","Myl12a/Vcl/Flna/Csrp1/Csrp2/Itgb1bp2/Sync/Actn4/Dst/Synpo2l/Cfl2/Fbxo32/Palld/3425401B19Rik/Ppp1r12b/Actn1/Kbtbd13/Hrc/Cryab/Synm/Nexn/Myl9/Jph2/Neb/Syne2/Jph1/Pdlim7/Ldb3/Krt19/Dmd/Des/Rtl1/Hspb1/Pdlim1/Ryr3/Asb2/Krt8/Nebl","cGASKOvsWT"
"GO:0044391","GO:0044391","ribosomal subunit",179,-0.428742234123969,-1.62827988764842,0.000341519728448877,0.00683169207507861,0.00573288845461142,6367,"tags=67%, list=42%, signal=39%","Rplp2/Mrpl32/Uba52/Ddx3x/Mrps26/Mrps34/Rpl36al/Rps9/Mrps28/Mrps2/Mrpl13/Mrpl37/Mrps35/Eif2d/Mrpl39/Mrpl45/Rpl10/Rps21/Rps11/Rplp0/Rps10/Rps20/Rpl35a/Rpl34/Ndufab1/Mrpl22/Rps4x/Rpl28/Rps7/Rplp1/Rps14/Mrpl52/Rpl39/Rpl23/Mrpl2/Rps15/Dhx29/Rpl35/Mrpl58/Rps24/Rps23/Rps13/Mrpl35/Rps25/Rpl41/Mrps15/Mrps10/Rpl3/Rpl12/Mrpl17/Rpl36/Rpl22/Rpl32/Rps17/Rpl37/Rps18/Rpl23a/Rps12/Rpl27a/Rps27l/Mrpl21/Rpl13/Mrpl11/Mrpl12/Rpl26/Rpl21/Rps16/Dap3/Rpl19/Rpl30/Mrpl9/Rpl17/Rpl7a/Rps5/Rpl29/Rpl6/Rps19/Rps27/Rpl18a/Mrps31/Rpl27/Rpl7/Rpl31/Rpl38/Rps26/Rpl15/Rpl11/Rps2/Mrps5/Mrps22/Rpl36a/Mrps30/Rps8/Rpl10a/Rps3a1/Mrps6/Rpl14/Rps15a/Rpl5/Rack1/Rps27a/Rpsa/Rpl4/Rps3/Rpl8/Rpl13a/Mrpl30/Rps6/Malsu1/Rpl18/Mrpl15/Rpl9/Rpl24/Mrps18b/Mrpl38/Rps27rt/Mrpl53/Npm1/Mcts2/Rpl39l","cGASKOvsWT"
"GO:0098793","GO:0098793","presynapse",372,-0.363960530598701,-1.47961292248039,0.000371775142825223,0.0071843034356766,0.00602878609986848,2307,"tags=24%, list=15%, signal=21%","Rims3/Septin3/Gper1/P2rx3/Npff/Ston1/Gria3/Fxr2/Kcnip3/Tanc1/Dlg4/Efnb3/Stx19/Adora2a/Pde2a/Itga2/Arhgap44/Pgr/Slc6a17/Dvl1/Prss12/Brsk1/Gabbr1/Doc2b/Slc4a8/Kcnk2/Cttnbp2/Fxyd6/Erc2/Opn1sw/Nectin1/Ptprn/Epha3/Prnp/Tulp1/Calb2/Syn3/Bdnf/Fosl1/Sv2a/Unc13c/Whrn/Gucy1b1/Rapgef3/Cplx2/Doc2g/Ache/Chrm4/Syt9/Lpar2/Sptbn2/Rab3b/Syt12/Dmd/Ntf5/Dnm3/Kcna6/Syn2/Mylk2/Stx1a/Cdh1/Pcdh17/Ntrk2/Hcn4/Nrxn2/Rapgef4/Syt2/Ngf/Ddc/Slc1a1/Slc17a7/Synpr/Hcn1/Drd4/Cck/Septin4/Adra2a/Ntf3/Snph/Cyp46a1/Htr1b/Adcy8/Syt7/Sh3gl3/Snap91/Adora1/Rims2/Tnn","cGASKOvsWT"
"GO:0000786","GO:0000786","nucleosome",69,0.474898818790174,1.76538460955952,0.000429273527785313,0.00807712032543418,0.00677800307029442,5288,"tags=59%, list=35%, signal=39%","H2bc21/Irf4/H1f6/H2ac10/H2bc27/H3f3a/H2bc1/H2bc14/H2ac15/H2ac25/H2az2/H3c1/Sphk2/H1f0/Yeats4/H2ac20/H3f3b/H1f3/H2bc9/H1f1/H1f5/H2ac22/H2ac7/H2aj/H3c8/H4c16/H2ac21/Dmap1/Meaf6/Kat6a/H2ac13/Glyr1/H1f4/Ing3/H2bc3/H2bc12/H4c17/H2bc22/H1f2/Kdm1b/Kat5","cGASKOvsWT"
"GO:0034702","GO:0034702","ion channel complex",158,-0.441071244814721,-1.65734255261255,0.000543457684828765,0.00996339088852736,0.00836088745890408,2242,"tags=30%, list=15%, signal=26%","Cacng8/Gria3/Kcnip3/Nrn1/Micu3/Trpc1/Lrrc8e/Dlg4/Ano1/Chrnb1/Best1/Cacnb3/Catsperg1/Slc5a3/Kcnq5/Pex5l/Grin3a/Kcnk2/Abhd6/Kcnd3/Kcnq4/Abcc9/Stac3/Trpc4/Kcnk4/Kcnf1/Kcns3/Kcnh2/Gabrq/Cacnb2/Shisa6/Kcna6/Kcnj8/Kcnab3/Kcnab1/Hcn4/Ryr3/Best3/Trpc6/Kcnip1/Hcn1/Gabrb1/Akap6/Gabra4/Grin2c/Kcnmb1/Clic5/Olfm2","cGASKOvsWT"
"GO:0044306","GO:0044306","neuron projection terminus",145,-0.425658632936996,-1.57821833223266,0.000602745020593152,0.0107740672431026,0.00904117530889728,2296,"tags=30%, list=15%, signal=25%","Fstl3/Gper1/P2rx3/Npff/Gria3/Kcnip3/Tanc1/Dlg4/Flrt1/Itga2/Pgr/Prss12/Slc4a8/Kcnk2/Erc2/Opn1sw/Ptprn/Prnp/Tulp1/Calb2/Bdnf/Unc13c/Rapgef3/Cplx2/Chrm4/Dmd/Kcna6/Mylk2/Cdh1/Ntrk2/Hcn4/Rapgef4/Ngf/Slc1a1/Hcn1/Drd4/Cck/Septin4/Adra2a/Syt7/Snap91/Adora1/Tnn","cGASKOvsWT"
"GO:0061702","GO:0061702","inflammasome complex",16,0.723414184604118,1.93262822095784,0.00065082260542523,0.0112228044800983,0.00941773802525736,2081,"tags=69%, list=14%, signal=59%","Nlrp1a/Nlrc4/Nlrp1b/Pycard/Nlrp3/Aim2/Naip5/Naip1/Naip2/Casp1/Casp4","cGASKOvsWT"
"GO:0098794","GO:0098794","postsynapse",474,-0.34158553781007,-1.412190847094,0.000659241661768015,0.0112228044800983,0.00941773802525736,2845,"tags=26%, list=19%, signal=22%","Synpo/Dmtn/Pdlim5/Kcnc3/Rps27rt/Ptch1/Kalrn/Dlg1/Prrt2/Prkar2b/Kcnj4/Lrfn4/Myo6/Plcb4/Cacna1h/Pfn2/Slc8a2/Grin2d/Itga8/Sorcs2/Map1b/Gper1/Cacng8/P2rx3/Lhfpl4/Lzts1/Gria3/Fxr2/Arfgap1/Itgb3/Lrrc4/mt-Nd2/Nckap1/Src/Mapt/Dlg4/Adora2a/Ptk2/Itpr1/Dst/Clstn2/Neto1/Arhgap44/Chrnb1/Pgr/Snta1/Efnb2/Nbea/Dvl1/Igf2bp1/Grin3a/Gabbr1/Grip2/Hip1r/Nr1d1/F2r/Dtnb/Clstn3/Myh10/Abhd6/Cttnbp2/Kcnd3/Plekha5/Fxyd6/Actn1/Erc2/Cspg5/Neto2/Prnp/Gabre/Camk2n1/Syn3/Acp4/Usp50/Whrn/Cryab/Tppp/Lrrtm2/Cabp1/Prr7/Ache/Chrm4/Dlgap1/Sptbn2/Gabrq/Dmd/Shisa6/Dnm3/Nlgn1/Fbxo2/Met/Sh2d5/Hspb1/Igsf9b/Syn2/Mylk2/Stx1a/Pcdh17/Ntrk2/Lin7b/Map2/Akap5/Rapgef4/Slc1a1/Myo5b/Nrg2/Gabrb1/Drd4/Dnajc6/Gabra4/Grin2c/Cyp46a1/Adcy8/Ptprz1/Musk/Rgs9/Myl7/Psd2/Tmem108/Ddn/Snap91/Sema4f/Igsf11/Adora1","cGASKOvsWT"
"GO:0005923","GO:0005923","bicellular tight junction",94,-0.476166945734274,-1.68671912164322,0.000823741628035558,0.0136970991638471,0.0114940692284031,2936,"tags=38%, list=19%, signal=31%","Amotl2/Wnk3/Nphp4/Pard3/Wnk4/Mpdz/Pals1/Pard6g/Synpo/Dlg1/C1qtnf5/Tjap1/Traf4/Tjp1/Amot/Prkcz/Ccdc85c/Tjp2/Cldn12/Amotl1/Atp7b/Adcyap1r1/Magi1/F11r/Cldn15/Ocln/Lin7b/Cxadr/Pard6b/Shroom2/Cdh5/Cldn10/Epb41l4b/Esam/Cldn3/Cldn5","cGASKOvsWT"
"GO:0071141","GO:0071141","SMAD protein complex",10,-0.81922838242094,-1.79748559769724,0.000872048612704481,0.0141707899564478,0.0118915719914247,662,"tags=40%, list=4%, signal=38%","Smad7/Hmga2/Smad6/Smad9","cGASKOvsWT"
"GO:0034703","GO:0034703","cation channel complex",125,-0.454514766544595,-1.65421456408472,0.000926755281052058,0.0144050005641787,0.0120881123615486,2606,"tags=38%, list=17%, signal=31%","Scnn1a/Cpt1c/Cacnb4/Kcnc3/Cacna1h/Cacnb1/Grin2d/Cachd1/Cacng8/Gria3/Kcnip3/Nrn1/Micu3/Trpc1/Dlg4/Cacnb3/Catsperg1/Slc5a3/Kcnq5/Pex5l/Grin3a/Kcnk2/Abhd6/Kcnd3/Kcnq4/Abcc9/Stac3/Trpc4/Kcnk4/Kcnf1/Kcns3/Kcnh2/Cacnb2/Shisa6/Kcna6/Kcnj8/Kcnab3/Kcnab1/Hcn4/Ryr3/Trpc6/Kcnip1/Hcn1/Akap6/Grin2c/Kcnmb1/Olfm2","cGASKOvsWT"
"GO:0030139","GO:0030139","endocytic vesicle",187,0.341440602965825,1.49798304027983,0.000912746938848264,0.0144050005641787,0.0120881123615486,4194,"tags=52%, list=28%, signal=38%","Scara5/Csf3r/Tlr9/Pld4/Abca1/Tlr1/Tlr7/Mpeg1/Unc93b1/Rinl/Was/Nod2/Ehd4/Avpr2/Syk/Arrb2/Fmnl1/Itsn1/Rin3/Nlgn3/Rab7b/Appl2/Cybb/Coro1a/Rin2/Rab8b/Rab31/Tbc1d5/Lmbrd1/Rab32/Rab11fip5/Myo18a/Trf/Ap2s1/Eps15/Ccl2/Adam8/Kif16b/Ctss/H2-T23/Evl/Igf2r/Slc11a1/Rab7/Lamp1/Rab5c/Capg/Srgap2/Syt11/Anxa11/Vamp8/Pikfyve/Lpar1/Vps11/Lamp2/Cdc42ep2/Pip4p1/Gsn/Rab43/Vamp3/Pik3c3/Cdc42/Ap2m1/H2-D1/Irgm1/Stx7/Pld1/Rab14/Rab39/Snx3/Stxbp2/Rab35/Hyal2/Stxbp3/Flot2/Tcirg1/Rab5b/Arf6/Ap2a2/H2-K1/Rab8a/Stx4a/Rab24/Tapbp/Uvrag/Rapgef2/Rap1a/Rab11a/Dnm2/Gapvd1/Gipc1/Rab20/Rab11b/Cltc/Nod1/Clec4e/Stx12/Heatr5b","cGASKOvsWT"
"GO:0098978","GO:0098978","glutamatergic synapse",246,-0.386124338569195,-1.51508517137181,0.000983912568925091,0.0149680316336477,0.0125605859862778,2740,"tags=30%, list=18%, signal=25%","Dlg1/Prrt2/Ppfia3/Prkar1b/Prkar2b/Lrfn4/Myo6/Plcb4/Cacna1h/Pfn2/Sparcl1/Ptprd/Cacng8/Fxr2/Slitrk2/Prkar2a/Fzd4/Nrn1/Itgb3/Tanc1/Lrrc4/Dlg4/Rock2/Efnb3/Sema3f/Clstn2/Neto1/Arhgap44/Efnb2/Dvl1/Gpc4/Grin3a/Grip2/Slc4a8/Clstn3/Myh10/Abhd6/Cttnbp2/Plekha5/Fxyd6/Actn1/Tnik/Erc2/Cspg5/Syn3/Sv2a/Ablim3/Napb/Nptxr/Cplx2/Gucy1a1/Cabp1/Lpar2/Dlgap1/Sptbn2/Shisa6/Nlgn1/Syn2/Pcdh17/Nptx2/Bcan/Drd4/Adgrl3/Filip1/Grin2c/Olfm2/Adcy8/Acan/Rgs9/Psd2/Syt7/Sh3gl3/Rims2","cGASKOvsWT"
"GO:1990351","GO:1990351","transporter complex",248,-0.384282031535143,-1.51133325646987,0.0010055603951697,0.0149786600530486,0.0125695049396212,3084,"tags=29%, list=20%, signal=24%","Catsper2/Atp1b2/Timm8a1/Scnn1a/Cpt1c/Cacnb4/Kcnc3/mt-Co1/mt-Nd1/Cacna1h/mt-Nd4l/Cacnb1/Grin2d/mt-Cytb/Cachd1/Fxyd2/mt-Nd4/Cacng8/Gria3/Kcnip3/Nrn1/Micu3/mt-Nd5/Trpc1/mt-Nd2/Lrrc8e/Dlg4/Ano1/Timm9/Chrnb1/Best1/Cacnb3/Catsperg1/Slc5a3/Kcnq5/Pex5l/Fxyd4/Pln/Grin3a/mt-Nd6/Kcnk2/Abhd6/Kcnd3/Kcnq4/Atp1b1/Abcc9/Stac3/Trpc4/Kcnk4/Kcnf1/Kcns3/Kcnh2/Gabrq/Cacnb2/Shisa6/Kcna6/Kcnj8/Kcnab3/Kcnab1/Hcn4/Ryr3/Best3/Trpc6/Kcnip1/Hcn1/Gabrb1/Akap6/Gabra4/Grin2c/Kcnmb1/Clic5/Olfm2","cGASKOvsWT"
"GO:0005604","GO:0005604","basement membrane",101,-0.46374871800018,-1.65835016475079,0.00112731685046294,0.0164496234302246,0.0138038798015871,2858,"tags=44%, list=19%, signal=36%","Nphs1/Lamb1/Loxl2/Col8a1/Dlg1/Ccdc80/Thbs2/Agrn/Col4a6/Hmcn2/Papln/P3h1/Col4a2/Sparc/Col17a1/Lama5/Vwa1/Vegfa/Col4a1/Tnc/Timp3/Col2a1/Efna5/Itgb4/Col4a3/Egflam/Ache/Npnt/Lamb3/Hmcn1/Col7a1/Tgfb2/Fras1/Ntn1/Smoc1/Col9a3/Col4a4/Mmrn2/Lamc3/Ntn4/Frem2/Col8a2/Thbs4/Acan","cGASKOvsWT"
"GO:0005776","GO:0005776","autophagosome",83,0.42132697487321,1.63528948395868,0.00124332253258253,0.0174308943293434,0.0146273239127357,4139,"tags=42%, list=27%, signal=31%","Atp13a2/Atg9b/Tecpr1/Cln3/Tbc1d14/Rubcnl/Vps33a/Wdr81/Plekhm1/Snap29/Tbc1d5/Ncoa4/Wdfy3/Lamp1/Pip4k2a/Chmp1b/Vti1a/Lamp2/Pik3c3/Irgm1/Sting1/Map1lc3b/Tbc1d25/Trp53inp2/Atg5/Washc1/Gabarap/C9orf72/Zfyve1/Rab24/Uvrag/Chmp4b/Osbpl7/Htt/Tex264","cGASKOvsWT"
"GO:0005840","GO:0005840","ribosome",210,-0.389439018766941,-1.50532956914288,0.00124160070697678,0.0174308943293434,0.0146273239127357,6327,"tags=62%, list=42%, signal=37%","Mrpl32/Hspa14/Uba52/Ddx3x/Eif3h/Mrps26/Mrps34/Rpl36al/Rps9/Mrps28/Mrps2/Mrpl13/Mrpl37/Mrps35/Eif2d/Mrpl39/Mrpl45/Rpl10/Rps21/Nufip2/Rps11/Rplp0/Rps10/Eef2/Rps20/Rpl35a/Rpl34/Ndufab1/Mrpl22/Rps4x/Rpl28/Rsl24d1/Rpl22l1/Rps7/Rplp1/Rps14/Mrpl52/Rpl39/Rpl23/Mrpl2/Rps15/Dhx29/Rpl35/Mrpl58/Rps24/Rps23/Rps13/Mrpl35/Rps25/Rpl41/Mrps15/Mrps10/Rpl3/Rpl12/Mrpl17/Rpl36/Rpl22/Rpl32/Rps17/Rpl37/Eif2ak4/Btf3/Rps18/Rpl23a/Rps12/Rpl27a/Rps27l/Mrpl21/Rpl13/Mrpl11/Mrpl12/Rpl26/Rpl21/Rps16/Dap3/Rpl19/Rpl30/Mrpl9/Rpl17/Rpl7a/Rps5/Rpl29/Rpl6/Rps19/Rps27/Rpl18a/Mrps31/Rpl27/Rpl7/Rpl31/Rpl38/Rps26/Rpl15/Chchd1/Rpl11/Rps2/Mrps5/Mrps22/Rpl36a/Mrps30/Ptcd3/Rps8/Rpl10a/Rps3a1/Mrps6/Rpl14/Rps15a/Rpl5/Rack1/Rps27a/Rpsa/Rpl4/Rps3/Larp1/Rpl8/Rpl13a/Mrpl30/Rps6/Malsu1/Rpl18/Mrpl15/Rpl9/Rpl24/Mrps18b/Mrpl38/Rps27rt/Mrpl53/Npm1/Mcts2/Dmd/Rpl39l","cGASKOvsWT"
"GO:0036379","GO:0036379","myofilament",22,-0.676708164276586,-1.77961789313199,0.0012783790458565,0.0175777118805269,0.0147505274521904,1669,"tags=45%, list=11%, signal=41%","Tnnt2/Tpm2/Neb/Tpm1/Tmod4/Lmod1/Tnnt3/Fhod3/Tnni1/Acta1","cGASKOvsWT"
"GO:0005865","GO:0005865","striated muscle thin filament",19,-0.698948903929467,-1.79631050929958,0.00138931761173365,0.0182337196901129,0.0153010235161786,1669,"tags=53%, list=11%, signal=47%","Tnnt2/Tpm2/Neb/Tpm1/Tmod4/Lmod1/Tnnt3/Fhod3/Tnni1/Acta1","cGASKOvsWT"
"GO:0098982","GO:0098982","GABA-ergic synapse",40,-0.584249535215366,-1.76816554254246,0.00140143430357313,0.0182337196901129,0.0153010235161786,1456,"tags=45%, list=10%, signal=41%","Mdga1/Gabbr1/Clstn3/Abhd6/Kcnd3/Erc2/Cspg5/Epha3/Baiap3/Sv2a/Efna5/Lrrtm2/Gucy1a1/Igsf9b/Pcdh17/Acan/Syt7/Rims2","cGASKOvsWT"
