"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"R-MMU-168898","R-MMU-168898","Toll-like Receptor Cascades",132,0.452708578090639,1.86667124050185,2.05393596385898e-06,9.83933133162921e-05,8.63785600840945e-05,4199,"tags=49%, list=28%, signal=36%","Tlr9/Lbp/Tlr8/Tlr1/Tlr7/Tlr2/Lgmn/Unc93b1/Plcg2/Ticam2/Tlr6/Nlrc5/Itgb2/Rps6ka1/Tlr4/Map2k6/Ly86/Peli2/Cd180/Ctsb/Ikbke/Nkiras2/S100a1/Tifa/Birc3/Vrk3/Jun/Cd14/Rps6ka3/Ctss/Rps6ka5/Fadd/Sarm1/Dusp3/Ripk1/Dusp7/Nfkb2/Casp8/Pik3c3/Mapk7/Dusp6/Nlrx1/Nfkb1/Nfkbib/Cd36/Tank/Peli1/Gsdmd/Tbk1/Ticam1/Ly96/Ctsl/Cnpy3/Fos/Ikbkb/Mapkapk3/Dnm2/Birc2/Pik3r4/Irak1/Mapk3/Nod1/Ube2d1/Mapk14/Creb1","cGASKOvsWT"
"R-MMU-6805567","R-MMU-6805567","Keratinization",23,-0.781974808838851,-2.09078288985591,2.75446292671385e-06,0.00012047781322931,0.000105766333890752,1395,"tags=61%, list=9%, signal=55%","Tchh/Krt10/Kazn/Klk8/Krt19/Pkp2/Perp/Pkp3/Krt7/Dsc2/Krt18/Krt8/Krt23/Krt20","cGASKOvsWT"
"R-MMU-6809371","R-MMU-6809371","Formation of the cornified envelope",23,-0.781974808838851,-2.09078288985591,2.75446292671385e-06,0.00012047781322931,0.000105766333890752,1395,"tags=61%, list=9%, signal=55%","Tchh/Krt10/Kazn/Klk8/Krt19/Pkp2/Perp/Pkp3/Krt7/Dsc2/Krt18/Krt8/Krt23/Krt20","cGASKOvsWT"
"R-MMU-2299718","R-MMU-2299718","Condensation of Prophase Chromosomes",60,0.569505933347946,2.09313623332001,5.29630609013567e-06,0.000222003496944853,0.000194894772351922,4259,"tags=60%, list=28%, signal=43%","H2bc21/H4c11/H2ac10/H2bc27/H2bc1/H2ac19/H2ac15/H2bc23/H2ac23/H4c12/H2ac4/H2bc15/H2az2/H4c6/H4c1/H4c8/H2ac20/H2ac11/H2bc24/H2ac8/H2bc11/H2bc9/H4c2/Rb1/H4c14/H2bc13/H2ac22/H2bc8/H2ac7/H2aj/Ncapg2/H2bc7/H4c16/H2ac24/H2ac18/H2bc6","cGASKOvsWT"
"R-MMU-1280215","R-MMU-1280215","Cytokine Signaling in Immune system",349,0.334595945351047,1.57325871998616,1.0759620807476e-05,0.000432967141292833,0.000380097762419888,3054,"tags=31%, list=20%, signal=25%","Tnfsf14/Cd4/Il4/Stat4/Il16/Rnasel/Sla/Il1r2/Tnfsf13/Ebi3/Il21r/Ptpn6/Hck/Jak3/Pik3cd/Camk2b/Nlrc5/Tec/Il2rg/Il10ra/Rps6ka1/Inpp5d/Syk/Tnfrsf13b/Psma8/Csf1r/Lyn/Ifngr1/Map2k6/H3c15/Tnfrsf11a/Socs3/Irak3/Ptprj/Eif4e3/Tnfsf12/Vav1/Il1a/Il6ra/Psmb9/Peli2/Csf2rb/Ptpn1/Tnfrsf14/Grb2/Psmb10/Ube2l6/Uba7/Socs6/Nkiras2/Csk/Tifa/Birc3/Tyk2/Pik3r1/Irak4/Vrk3/Jun/Rps6ka3/Il11/Il11ra1/Il34/Psme1/Rps6ka5/Il27/Irf9/Il15/H3c13/Casp1/Sh2b3/H3c2/Dusp3/Psme2b/Il6st/Il12rb2/Lifr/Il27ra/H3c14/Il1rl2/Il1r1/H3c1/Osm/Tnfrsf1b/Stat5b/Tnfsf18/Dusp7/H3c10/Cd40/Ifnar1/Tnf/Nfkb2/Casp8/H3c3/Il12rb1/Pias1/Mapk7/Dusp6/H3c6/Relb/Nlrx1/Socs1/Prkcd/Nfkb1/Psmb8/Camk2a/Ifngr2/Nfkbib","cGASKOvsWT"
"R-MMU-1474244","R-MMU-1474244","Extracellular matrix organization",182,-0.453876700210157,-1.71601513601793,1.67913627489144e-05,0.00064969657405415,0.000570362483657457,2884,"tags=39%, list=19%, signal=32%","Mmp14/Itga1/Loxl2/Col8a1/Col1a2/Plod3/Itgav/Itgb7/Col23a1/Ctsk/Capns2/Adamts4/Itga8/Tmprss6/Col1a1/Col4a6/Itgb3/P4ha1/P3h1/Col5a2/Col4a2/Mmp9/Col24a1/Capn6/Sparc/Pxdn/Serpinh1/Scube1/Itga2/Col12a1/Col27a1/Col17a1/Pcolce2/Capn12/Itgae/Col6a6/Adam12/Adam19/Col4a1/Tnc/Ltbp2/Scube3/Eln/Htra1/Mmp13/Loxl3/Col2a1/Itgb4/F11r/Mmp17/Col10a1/Col11a2/Col7a1/Tgfb2/Itga5/Matn3/Cdh1/Bmp4/Mmp10/Col11a1/Fgf2/Col9a3/Mmp25/Bcan/Col4a4/Col20a1/Itga3/Pecam1/Col8a2/Acan/Tnn","cGASKOvsWT"
"R-MMU-449147","R-MMU-449147","Signaling by Interleukins",246,0.35110374613497,1.57263626270124,4.59797176730393e-05,0.00171317022144732,0.00150397595039688,2834,"tags=30%, list=19%, signal=25%","Cd4/Il4/Stat4/Il16/Il1r2/Ebi3/Il21r/Ptpn6/Hck/Jak3/Pik3cd/Nlrc5/Tec/Il2rg/Il10ra/Rps6ka1/Inpp5d/Syk/Psma8/Csf1r/Lyn/Map2k6/H3c15/Socs3/Irak3/Vav1/Il1a/Il6ra/Psmb9/Peli2/Csf2rb/Grb2/Psmb10/Nkiras2/Tifa/Tyk2/Pik3r1/Irak4/Vrk3/Jun/Rps6ka3/Il11/Il11ra1/Il34/Psme1/Rps6ka5/Il27/Il15/H3c13/Casp1/H3c2/Dusp3/Psme2b/Il6st/Il12rb2/Lifr/Il27ra/H3c14/Il1rl2/Il1r1/H3c1/Osm/Stat5b/Dusp7/H3c10/Nfkb2/Casp8/H3c3/Il12rb1/Mapk7/Dusp6/H3c6/Nlrx1/Socs1","cGASKOvsWT"
"R-MMU-983695","R-MMU-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",21,0.738010716411827,2.14041798945744,5.06605095331872e-05,0.00182015973537094,0.00159790103377233,1524,"tags=57%, list=10%, signal=51%","Cd22/Blnk/Plcg2/Ptpn6/Pik3cd/Cd79b/Pik3ap1/Btk/Syk/Vav1/Grb2/Pik3r1","cGASKOvsWT"
"R-MMU-2029480","R-MMU-2029480","Fcgamma receptor (FCGR) dependent phagocytosis",71,0.510612584778632,1.91759803918344,6.68222895714983e-05,0.00231804218306646,0.00203498733032621,2087,"tags=34%, list=14%, signal=29%","Pld4/Fcgr2b/Fgr/Plcg2/Fcgr1/Fcgr4/Vav3/Hck/Nckap1l/Btk/Cyfip2/Syk/Lyn/Vav1/Elmo1/Grb2/Arpc3/Pld3/Pld2/Pik3r1/Myo5a/Nckipsd/Wipf1/Arpc1b","cGASKOvsWT"
"R-MMU-72649","R-MMU-72649","Translation initiation complex formation",58,-0.574620933887951,-1.86271864324149,7.3060142171302e-05,0.00237091945239774,0.00208140778545747,6310,"tags=93%, list=42%, signal=55%","Eif4h/Uba52/Eif3h/Eif3k/Rps9/Eif4e/Eif4b/Rps21/Eif3l/Rps11/Rps10/Rps20/Eif2s3x/Rps4x/Rps7/Rps14/Eif3i/Eif3b/Rps15/Eif1ax/Rps24/Rps23/Rps13/Rps25/Eif3j1/Rps17/Eif3e/Eif4g1/Eif2s1/Rps18/Rps27l/Rps16/Eif3f/Rps5/Rps19/Rps27/Rps26/Eif3m/Eif3c/Rps2/Eif3a/Rps8/Rps3a1/Rps15a/Rpsa/Pabpc1/Rps3/Rps6/Rps27rt/Eif2s2/Rps6-ps4/Eif3d/Eif3g/Eif4a2","cGASKOvsWT"
"R-MMU-72702","R-MMU-72702","Ribosomal scanning and start codon recognition",58,-0.574616352451138,-1.86270379183727,7.3060142171302e-05,0.00237091945239774,0.00208140778545747,6310,"tags=93%, list=42%, signal=55%","Eif4h/Uba52/Eif3h/Eif3k/Rps9/Eif4e/Eif4b/Rps21/Eif3l/Rps11/Rps10/Rps20/Eif2s3x/Rps4x/Rps7/Rps14/Eif3i/Eif3b/Rps15/Eif1ax/Rps24/Rps23/Rps13/Rps25/Eif3j1/Rps17/Eif3e/Eif4g1/Eif2s1/Rps18/Rps27l/Rps16/Eif3f/Rps5/Rps19/Rps27/Rps26/Eif3m/Eif3c/Rps2/Eif3a/Rps8/Rps3a1/Rps15a/Eif5/Rpsa/Rps3/Rps6/Rps27rt/Eif2s2/Rps6-ps4/Eif3d/Eif3g/Eif4a2","cGASKOvsWT"
"R-MMU-72662","R-MMU-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",59,-0.574942344010564,-1.8733174939074,8.35577726208882e-05,0.00262684747676917,0.00230608457989885,6310,"tags=93%, list=42%, signal=55%","Eif4h/Uba52/Eif3h/Eif3k/Rps9/Eif4e/Eif4b/Rps21/Eif3l/Rps11/Rps10/Rps20/Eif2s3x/Rps4x/Rps7/Rps14/Eif3i/Eif3b/Rps15/Eif1ax/Rps24/Rps23/Rps13/Rps25/Eif3j1/Rps17/Eif3e/Eif4g1/Eif2s1/Rps18/Rps27l/Rps16/Eif3f/Rps5/Rps19/Rps27/Rps26/Eif3m/Eif3c/Rps2/Eif3a/Rps8/Rps3a1/Rps15a/Rpsa/Pabpc1/Eif4ebp1/Rps3/Rps6/Rps27rt/Eif2s2/Rps6-ps4/Eif3d/Eif3g/Eif4a2","cGASKOvsWT"
"R-MMU-977606","R-MMU-977606","Regulation of Complement cascade",22,0.701810185109176,2.05768071350208,8.79699211887727e-05,0.0026817497186638,0.00235428273931038,2113,"tags=64%, list=14%, signal=55%","Cd55/Cfp/C1qb/C1qc/C1qa/C5ar2/C5ar1/C3ar1/C1ra/C4b/Serping1/C3/Cfhr4/C1s2","cGASKOvsWT"
"R-MMU-1660662","R-MMU-1660662","Glycosphingolipid metabolism",35,0.608370902204268,1.96887877366095,0.000114475455823093,0.00338712672229504,0.00297352654599303,2875,"tags=60%, list=19%, signal=49%","Arsg/Arsk/Cerk/Galc/Ugcg/Neu1/Hexa/Gltp/Asah2/B3galnt1/Esyt1/Psap/Asah1/Sumf1/Glb1/Gba1/Ctsa/Gm2a/Hexb/Arsa/Glb1l","cGASKOvsWT"
"R-MMU-8963898","R-MMU-8963898","Plasma lipoprotein assembly",15,0.778379208894493,2.03868671320553,0.000124302914728537,0.0035728209204831,0.00313654572803738,609,"tags=47%, list=4%, signal=45%","Apoc2/Apoc2l/Apoe/A2m/Abca1/Apoa2/Apoc1","cGASKOvsWT"
"R-MMU-2029485","R-MMU-2029485","Role of phospholipids in phagocytosis",18,0.732580732082656,1.99513502943334,0.000141566947672139,0.00395600970439368,0.00347294354084576,1524,"tags=50%, list=10%, signal=45%","Pld4/Fcgr2b/Plcg2/Fcgr1/Fcgr4/Syk/Pld3/Pld2/Pik3r1","cGASKOvsWT"
"R-MMU-983705","R-MMU-983705","Signaling by the B Cell Receptor (BCR)",96,0.438798308078404,1.7354746564977,0.000170749821135981,0.00452037684375781,0.00396839612003014,1524,"tags=20%, list=10%, signal=18%","Cd22/Nfatc2/Blnk/Plcg2/Ptpn6/Pik3cd/Cd79b/Prkcb/Nfkbie/Pik3ap1/Btk/Syk/Psma8/Lyn/Vav1/Psmb9/Grb2/Psmb10/Pik3r1","cGASKOvsWT"
"R-MMU-382551","R-MMU-382551","Transport of small molecules",488,0.291696466190663,1.40660964267561,0.000167455241058758,0.00452037684375781,0.00396839612003014,2802,"tags=29%, list=18%, signal=25%","Abca9/Atp1a2/Slc9a9/Mcoln3/Fxyd3/Apoc2/Apoc2l/Apoe/Atp13a2/Slc16a7/Trpm2/A2m/Hfe/Atp8a1/Abca1/Slc9a7/Lipc/Gng2/Nipal3/Slc13a3/Slc28a2/Slc2a6/Steap3/Gngt2/Apoa2/Slc26a11/Mcoln2/Slc14a1/Pltp/Abca4/Ttyh2/Slc40a1/Apoc1/Camk2b/Atp6v0a1/Atp8b4/Slc10a6/Lcn2/Slc5a11/Emb/Trpv4/Abcc3/Atp2a3/Ldlr/Avpr2/Abcb8/Cp/Psma8/Wwp1/Ttyh3/Slc43a2/Aqp9/Slc29a3/Trpv2/Slc2a9/Psmb9/Slc7a7/Abcd2/Nipal2/Atp6v0c/Fxyd1/Slc6a6/Npc1/Nceh1/Ctns/Psmb10/Pcsk5/Clcn7/Flvcr1/Mylip/Slc36a1/Slc66a1/Atp6v0d1/Slc13a5/Atp6v1a/Abcd1/Slc8b1/Slc17a5/Slc22a18/Sgk3/Heph/Slc12a7/Atp6v1g1/Trf/Ap2s1/Slc27a1/Slc12a6/Cyb5rl/Abcb4/Slc15a3/Nipa2/Atp1a3/Atp6v1b2/Slc31a1/Rnf5/Slc2a8/Hmox2/Slc27a6/Psme1/Gng11/Slc11a1/Abca3/Atp6ap1/Apobr/Scarb1/Ripk1/Clcn1/Abcb7/Psme2b/Os9/Abcb1a/Clcn5/Abca7/Atp6v1e1/Slc18a1/Clcn6/Slc36a4/Soat1/Prkacb/Atp6v1f/Slc26a6/Atp11c/Nr1h3/Slc1a3/Stom/Atp6v0b/Slc39a14/Slc7a8/Slc35c1/Atp2b1/Atp6v1d/Slc29a1/Atp6v0d2/Slc25a10/Slc8a1/Abcd3/Calm1/Add1/Atp6v1c1/Tpcn2/Ap2m1/Ano8/Tpcn1","cGASKOvsWT"
"R-MMU-606279","R-MMU-606279","Deposition of new CENPA-containing nucleosomes at the centromere",75,0.483368336698121,1.84992909904415,0.000214590162448935,0.00539694258559073,0.00473792490249097,4293,"tags=51%, list=28%, signal=37%","H2bc21/H4c11/H2ac10/H2bc27/H2bc1/H2ac19/H2ac15/H2bc23/Cenpx/H2ac23/H4c12/H2ac4/H2bc15/H2az2/Mis18a/H4c6/H4c1/H4c8/H2ac20/H2ac11/H2bc24/H2ac8/H2bc11/H2bc9/H4c2/H4c14/H2bc13/H2ac22/H2bc8/H2ac7/H2aj/Cenpo/H2bc7/H4c16/H2ac24/H2ac18/H2bc6/Itgb3bp","cGASKOvsWT"
"R-MMU-774815","R-MMU-774815","Nucleosome assembly",75,0.483368336698121,1.84992909904415,0.000214590162448935,0.00539694258559073,0.00473792490249097,4293,"tags=51%, list=28%, signal=37%","H2bc21/H4c11/H2ac10/H2bc27/H2bc1/H2ac19/H2ac15/H2bc23/Cenpx/H2ac23/H4c12/H2ac4/H2bc15/H2az2/Mis18a/H4c6/H4c1/H4c8/H2ac20/H2ac11/H2bc24/H2ac8/H2bc11/H2bc9/H4c2/H4c14/H2bc13/H2ac22/H2bc8/H2ac7/H2aj/Cenpo/H2bc7/H4c16/H2ac24/H2ac18/H2bc6/Itgb3bp","cGASKOvsWT"
"R-MMU-372790","R-MMU-372790","Signaling by GPCR",354,0.305175627581478,1.43385334167669,0.000275438806499346,0.00675832778874005,0.00593307210919002,1914,"tags=26%, list=13%, signal=23%","Cxcl5/Mchr1/Ednrb/Cxcr3/P2ry13/Vipr1/Cxcr4/Cnr2/Gpr31b/Cd55/Cmklr1/Pde7b/Lpar5/P2ry12/Rgs18/Gpr132/Grk3/Gng2/Fgd2/Ptafr/C5ar2/P2ry6/Gngt2/Ccr1/Cxcl16/Cysltr1/P2ry14/Cysltr2/Adcy7/Vav3/Glp2r/Ccl12/Pik3cg/Adgre1/C5ar1/Pik3r6/Avpr2/Btk/Rps6ka1/Ptger4/Gna15/C3ar1/Arrb2/Adrb2/Hebp1/Rgs2/Adra2b/Itsn1/Gpsm3/Rgs4/Arhgef3/Rgs14/Vav1/Fgd4/Ccl9/Prex1/Ptgfr/Adra1a/Pik3r5/Rgs8/Arrb1/Fpr1/Ccr5/Rgs5/Gpr183/Prkch/S1pr1/Ccl4/Grb2/Galr2/Ptger1/Gpr65/Ccl6/Pf4/Arhgef6/Plcb2/Tbxa2r/Pik3r1/Hrh1/Gna12/Hcar1/Gpr27/Lpar6/Rps6ka3/Cxcl1/Abr/C3/Ramp3/Psap/Gpr45/Daglb/Gng11","cGASKOvsWT"
"R-MMU-3214858","R-MMU-3214858","RMTs methylate histone arginines",68,0.480314314978617,1.81050138489498,0.00035107584053342,0.00840910227563382,0.00738227143377291,4255,"tags=57%, list=28%, signal=41%","H3c15/H4c11/H2ac10/H2ac19/H3c13/H2ac15/Smarcc2/H2ac25/H3c2/H2ac23/H4c12/H2ac4/H3c14/H3c1/H3c10/H4c6/Dnmt3a/H3c3/H4c1/H4c8/H3c6/H2ac20/Arid1b/H2ac11/H2ac8/Coprs/H4c2/H4c14/H2ac22/H2ac7/Smarcd2/H3c8/H3c11/H4c16/Smarcd1/H2ac24/H2ac18/H3c4/H2ac21","cGASKOvsWT"
"R-MMU-1474290","R-MMU-1474290","Collagen formation",63,-0.54817985629067,-1.80049974110931,0.000370108950275475,0.00865882799946809,0.00760150328717561,2969,"tags=52%, list=20%, signal=42%","Loxl4/Loxl2/Col8a1/Col1a2/Plod3/Col23a1/Col1a1/Col4a6/P4ha1/P3h1/Col5a2/Col4a2/Mmp9/Col24a1/Pxdn/Serpinh1/Col12a1/Col27a1/Col17a1/Pcolce2/Col6a6/Col4a1/Mmp13/Loxl3/Col2a1/Col10a1/Col11a2/Col7a1/Col11a1/Col9a3/Col4a4/Col20a1/Col8a2","cGASKOvsWT"
"R-MMU-397014","R-MMU-397014","Muscle contraction",110,-0.471054002576642,-1.66648572826451,0.000379114598436501,0.00866793831879819,0.007609501150436,2514,"tags=37%, list=17%, signal=31%","Cacnb1/Slc8a2/Vcl/Fxyd2/Kcnip3/Trpc1/Tpm4/Itpr1/Tnnt2/Fxyd4/Pln/Kcnk7/Kcnk2/Kcnd3/Fxyd6/Tpm2/Atp1b1/Abcc9/Gucy1b1/Actg2/Myl9/Kcnk4/Neb/Gucy1a1/Acta2/Tpm1/Tmod4/Kcnh2/Lmod1/Cacnb2/Dmd/Des/Sorbs1/Npr1/Tnnt3/Ryr3/Kcnk5/Kcnip1/Tnni1/Myl7/Acta1","cGASKOvsWT"
"R-MMU-500792","R-MMU-500792","GPCR ligand binding",173,0.365551036338453,1.57120922917629,0.000391705988415627,0.00875680498546934,0.00768751635744353,1819,"tags=31%, list=12%, signal=28%","Cxcl5/Mchr1/Ednrb/Cxcr3/P2ry13/Vipr1/Cxcr4/Cnr2/Gpr31b/Cd55/Cmklr1/Lpar5/P2ry12/Gpr132/Gng2/Ptafr/C5ar2/P2ry6/Gngt2/Cxcl16/Cysltr1/P2ry14/Cysltr2/Glp2r/Ccl12/Adgre1/C5ar1/Avpr2/Ptger4/C3ar1/Adrb2/Hebp1/Adra2b/Ccl9/Ptgfr/Adra1a/Fpr1/Ccr5/Gpr183/S1pr1/Ccl4/Galr2/Ptger1/Gpr65/Ccl6/Pf4/Tbxa2r/Hrh1/Hcar1/Lpar6/Cxcl1/C3/Ramp3/Psap","cGASKOvsWT"
"R-MMU-2022090","R-MMU-2022090","Assembly of collagen fibrils and other multimeric structures",41,-0.591749616331403,-1.79122920440454,0.000458186374651134,0.0100203368021531,0.00879675900073917,2969,"tags=59%, list=20%, signal=47%","Loxl4/Loxl2/Col8a1/Col1a2/Col1a1/Col4a6/Col5a2/Col4a2/Mmp9/Col24a1/Pxdn/Col12a1/Col27a1/Col6a6/Col4a1/Mmp13/Loxl3/Col2a1/Col10a1/Col11a2/Col7a1/Col11a1/Col9a3/Col8a2","cGASKOvsWT"
"R-MMU-72695","R-MMU-72695","Formation of the ternary complex, and subsequently, the 43S complex",51,-0.576370785274966,-1.80955728382862,0.000535276597120601,0.0112185053479859,0.00984861984614439,6305,"tags=94%, list=41%, signal=55%","Uba52/Eif3h/Eif3k/Rps9/Rps21/Eif3l/Rps11/Rps10/Rps20/Eif2s3x/Rps4x/Rps7/Rps14/Eif3i/Eif3b/Rps15/Eif1ax/Rps24/Rps23/Rps13/Rps25/Eif3j1/Rps17/Eif3e/Eif2s1/Rps18/Rps27l/Rps16/Eif3f/Rps5/Rps19/Rps27/Rps26/Eif3m/Eif3c/Rps2/Eif3a/Rps8/Rps3a1/Rps15a/Rpsa/Rps3/Rps6/Rps27rt/Eif2s2/Rps6-ps4/Eif3d/Eif3g","cGASKOvsWT"
"R-MMU-1650814","R-MMU-1650814","Collagen biosynthesis and modifying enzymes",51,-0.576361237411102,-1.80952730762746,0.000535276597120601,0.0112185053479859,0.00984861984614439,2805,"tags=53%, list=18%, signal=43%","Col8a1/Col1a2/Plod3/Col23a1/Col1a1/Col4a6/P4ha1/P3h1/Col5a2/Col4a2/Col24a1/Serpinh1/Col12a1/Col27a1/Col17a1/Pcolce2/Col6a6/Col4a1/Col2a1/Col10a1/Col11a2/Col7a1/Col11a1/Col9a3/Col4a4/Col20a1/Col8a2","cGASKOvsWT"
"R-MMU-9006335","R-MMU-9006335","Signaling by Erythropoietin",17,0.721892057917337,1.94775912029327,0.000547921596912897,0.011249165846824,0.00987553640837639,1524,"tags=41%, list=10%, signal=37%","Pik3cd/Pik3cg/Lyn/Vav1/Pik3r5/Grb2/Pik3r1","cGASKOvsWT"
"R-MMU-2871796","R-MMU-2871796","FCERI mediated MAPK activation",24,0.6502965605136,1.96892163336593,0.000700389903277211,0.0140918448539375,0.0123710974494648,1643,"tags=38%, list=11%, signal=33%","Plcg2/Vav3/Syk/Lyn/Vav1/Fcer1g/Lcp2/Grb2/Jun","cGASKOvsWT"
"R-MMU-166658","R-MMU-166658","Complement cascade",27,0.608903050563612,1.88101952592709,0.000841260228867656,0.0165942703968797,0.0145679531892665,2113,"tags=56%, list=14%, signal=48%","Cd55/Cfp/C1qb/C1qc/C1qa/C5ar2/C5ar1/C3ar1/C1ra/C4b/Fcna/Serping1/C3/Cfhr4/C1s2","cGASKOvsWT"
"R-MMU-1222556","R-MMU-1222556","ROS and RNS production in phagocytes",31,0.601738862077042,1.91621187893135,0.000867327447226936,0.016615913974814,0.0145869538818342,2896,"tags=71%, list=19%, signal=58%","Nos1/Atp6v0a1/Ncf2/Ncf1/Hvcn1/Ncf4/Atp6v0c/Rac2/Cybb/Cyba/Atp6v0d1/Atp6v1a/Atp6v1g1/Atp6v1b2/Slc11a1/Atp6v1e1/Atp6v1f/Atp6v0b/Atp6v1d/Atp6v0d2/Atp6v1c1/Atp6v0e","cGASKOvsWT"
"R-MMU-166016","R-MMU-166016","Toll Like Receptor 4 (TLR4) Cascade",108,0.403046783595649,1.63536710222736,0.000875391094100537,0.016615913974814,0.0145869538818342,4199,"tags=44%, list=28%, signal=32%","Lbp/Plcg2/Ticam2/Nlrc5/Itgb2/Rps6ka1/Tlr4/Map2k6/Ly86/Peli2/Cd180/Ikbke/Nkiras2/Tifa/Birc3/Vrk3/Jun/Cd14/Rps6ka3/Rps6ka5/Fadd/Sarm1/Dusp3/Ripk1/Dusp7/Nfkb2/Casp8/Mapk7/Dusp6/Nlrx1/Nfkb1/Nfkbib/Tank/Peli1/Tbk1/Ticam1/Ly96/Fos/Ikbkb/Mapkapk3/Dnm2/Birc2/Irak1/Mapk3/Nod1/Ube2d1/Mapk14/Creb1","cGASKOvsWT"
"R-MMU-388396","R-MMU-388396","GPCR downstream signalling",335,0.296407940366035,1.38196587169901,0.000951516320540065,0.0177263966382094,0.0155618361195539,1914,"tags=26%, list=13%, signal=23%","Cxcl5/Mchr1/Ednrb/Cxcr3/P2ry13/Vipr1/Cxcr4/Cnr2/Gpr31b/Pde7b/Lpar5/P2ry12/Rgs18/Gpr132/Grk3/Gng2/Fgd2/Ptafr/P2ry6/Gngt2/Ccr1/Cxcl16/Cysltr1/P2ry14/Cysltr2/Adcy7/Vav3/Glp2r/Pik3cg/C5ar1/Pik3r6/Avpr2/Btk/Rps6ka1/Ptger4/Gna15/C3ar1/Arrb2/Adrb2/Hebp1/Rgs2/Adra2b/Itsn1/Gpsm3/Rgs4/Arhgef3/Rgs14/Vav1/Fgd4/Ccl9/Prex1/Ptgfr/Adra1a/Pik3r5/Rgs8/Arrb1/Fpr1/Ccr5/Rgs5/Gpr183/Prkch/Ccl4/Grb2/Galr2/Ptger1/Gpr65/Ccl6/Pf4/Arhgef6/Plcb2/Tbxa2r/Pik3r1/Hrh1/Gna12/Hcar1/Gpr27/Lpar6/Rps6ka3/Cxcl1/Abr/C3/Ramp3/Psap/Gpr45/Daglb/Gng11","cGASKOvsWT"
"R-MMU-2730905","R-MMU-2730905","Role of LAT2/NTAL/LAB on calcium mobilization",12,0.759799414659017,1.8534877122022,0.00103415916100151,0.0189157111994094,0.0166059241355075,1846,"tags=50%, list=12%, signal=44%","Syk/Lyn/Fcer1g/Grb2/Pik3r1/Lat2","cGASKOvsWT"
"R-MMU-512988","R-MMU-512988","Interleukin-3, Interleukin-5 and GM-CSF signaling",37,0.553370372202047,1.82358271824157,0.0011502298677815,0.020663057981932,0.0181399033659527,1524,"tags=35%, list=10%, signal=32%","Ptpn6/Hck/Jak3/Pik3cd/Tec/Il2rg/Inpp5d/Syk/Lyn/Vav1/Csf2rb/Grb2/Pik3r1","cGASKOvsWT"
"R-MMU-2029481","R-MMU-2029481","FCGR activation",11,0.775933373335125,1.84412320259686,0.00121109470392096,0.0213747591604296,0.0187646991059961,817,"tags=64%, list=5%, signal=60%","Fcgr2b/Fgr/Fcgr1/Fcgr4/Hck/Syk/Lyn","cGASKOvsWT"
"R-MMU-8854214","R-MMU-8854214","TBC/RABGAPs",31,0.59155230966172,1.88377323490524,0.00123995122620474,0.0213965990623004,0.0187838721494925,4256,"tags=71%, list=28%, signal=51%","Tbc1d14/Rab7b/Rab8b/Rab7/Tbc1d24/Tbc1d13/Map1lc3b/Tbc1d25/Rab35/Tbc1d7/Tsc1/Gabarap/Arf6/Rab8a/Tbc1d16/Tbc1d10b/Optn/Tbc1d17/Rab11a/Tbc1d2/Rab11b/Rab33a","cGASKOvsWT"
"R-MMU-2454202","R-MMU-2454202","Fc epsilon receptor (FCERI) signaling",109,0.395263044845307,1.60594588983484,0.00125487012393213,0.0213965990623004,0.0187838721494925,2069,"tags=18%, list=14%, signal=16%","Nfatc2/Plcg2/Vav3/Tec/Btk/Syk/Psma8/Lyn/Txk/Vav1/Psmb9/Fcer1g/Lcp2/Grb2/Psmb10/Pik3r1/Jun/Lat2/Psme1/Psme2b","cGASKOvsWT"
"R-MMU-2029482","R-MMU-2029482","Regulation of actin dynamics for phagocytic cup formation",52,0.493999628342942,1.7508149978672,0.00140633445783605,0.0231929912226732,0.0203609078537436,2492,"tags=35%, list=16%, signal=29%","Fcgr2b/Fcgr1/Fcgr4/Vav3/Nckap1l/Btk/Cyfip2/Syk/Vav1/Elmo1/Grb2/Arpc3/Myo5a/Nckipsd/Wipf1/Arpc1b/Arpc5/Arpc4","cGASKOvsWT"
"R-MMU-1474228","R-MMU-1474228","Degradation of the extracellular matrix",79,-0.487868298001304,-1.65482560535166,0.00140311271645664,0.0231929912226732,0.0203609078537436,2884,"tags=43%, list=19%, signal=35%","Mmp14/Col8a1/Col1a2/Ctsk/Capns2/Adamts4/Tmprss6/Col1a1/Col4a6/Col5a2/Col4a2/Mmp9/Capn6/Scube1/Col12a1/Capn12/Col6a6/Col4a1/Scube3/Eln/Htra1/Mmp13/Col2a1/Mmp17/Col10a1/Col11a2/Col7a1/Cdh1/Mmp10/Col11a1/Mmp25/Bcan/Col8a2/Acan","cGASKOvsWT"
